Year	Hour	DoY	NEE	LE	H	Ustar	qc_co2_flux	qc_h2o_flux	Net	Tair	rH	Rg	Tsoil	VPD
2021	13.0	93	-9999	-9999	-9999	0.283017	2.0	0.0	452.701	15.963999999999999	69.4386	679.575	9.277000000000044	1.0500699999999998
2021	13.5	93	-9999	-9999	-9999	0.234325	2.0	0.0	431.668	14.04600000000005	69.5376	664.459	9.713000000000022	0.8423959999999999
2021	14.0	93	0.46251972999999996	-9999	-9999	0.104669	0.0	0.0	406.739	14.656000000000006	69.3982	639.224	10.163000000000011	0.920102
2021	14.5	93	0.27812135	-9999	-9999	0.119195	0.0	0.0	378.336	14.947000000000003	69.2266	600.118	10.580000000000041	0.970801
2021	15.0	93	-9999	-9999	-9999	0.158331	2.0	0.0	340.063	15.25200000000001	69.5153	548.337	10.960000000000036	0.98595
2021	15.5	93	0.7209998000000001	-9999	-9999	0.211098	1.0	0.0	293.808	15.385000000000048	69.818	509.826	11.223000000000013	1.00062
2021	16.0	93	-9999	-9999	-9999	0.209032	2.0	0.0	246.487	15.543000000000006	69.5567	451.11	11.427000000000021	1.01185
2021	16.5	93	-9999	-9999	67.737544	0.210983	2.0	0.0	196.761	15.77600000000001	69.3491	377.658	11.573000000000036	1.0102200000000001
2021	17.0	93	0.435116	74.37675300000001	45.189536999999994	0.172676	1.0	0.0	136.111	15.374000000000024	69.3876	302.646	11.657000000000039	0.956065
2021	17.5	93	1.1305538	44.289727	28.012745000000002	0.217101	1.0	0.0	76.9451	15.102000000000032	69.2306	224.827	11.697000000000003	0.914252
2021	18.0	93	0.6908864	21.495348	8.074931999999999	0.192706	1.0	1.0	21.6993	14.66900000000004	69.1622	150.213	11.69300000000004	0.8764059999999999
2021	18.5	93	0.4240642	11.486969	-5.4040099999999995	0.121697	0.0	0.0	-28.5881	13.999000000000024	69.2211	80.809	11.640000000000043	0.7928780000000001
2021	19.0	93	0.618602	2.9162	-10.98777	0.0914819	1.0	1.0	-63.4012	12.525000000000034	69.4997	26.449	11.576999999999998	0.6184740000000001
2021	19.5	93	1.6555499999999999	0.32576299999999997	-6.9606699999999995	0.0433187	1.0	1.0	-76.7568	9.95700000000005	69.7743	-0.653024	11.43300000000005	0.372605
2021	20.0	93	0.8643970000000001	-0.7605126	-7.60665	0.0285652	1.0	1.0	-77.1074	7.432000000000016	69.8534	-5.57451	11.25	0.182333
2021	20.5	93	-0.6256989999999999	-0.262247	-2.422822	0.0309474	1.0	1.0	-73.3892	5.9080000000000155	69.1568	-3.84369	11.063000000000045	0.108947
2021	21.0	93	1.686646	-1.157983	-1.8209170000000001	0.0312002	1.0	1.0	-71.3048	4.6340000000000146	69.2178	-3.18205	10.793000000000006	0.08536780000000001
2021	21.5	93	-9999	-2.10936	-1.897904	0.0189391	1.0	1.0	-69.6926	3.8240000000000123	68.8692	-2.60724	10.503000000000043	0.0788549
2021	22.0	93	-9999	-2.376065	2.2546	0.0539093	1.0	2.0	-65.0124	9.985000000000014	68.9628	-2.36163	10.217000000000041	0.49582299999999996
2021	22.5	93	-1.3122699999999998	-0.507933	-13.606034	0.024845	1.0	2.0	-61.9137	2.1720000000000255	68.9333	-2.6762	9.893000000000029	0.042266399999999996
2021	23.0	93	-9999	-9999	-5.989622	0.133345	2.0	2.0	-53.3593	1.6440000000000055	68.852	-2.31157	9.643000000000029	0.03491470000000001
2021	23.5	93	-0.2922	-0.406978	0.3935200000000001	0.0586827	1.0	2.0	-47.2297	1.0270000000000437	68.9326	-2.57793	9.347000000000037	0.0375766
2021	0.0	94	-9999	-0.606879	-2.479305	0.029301	1.0	2.0	-49.4844	0.6299999999999955	68.6765	-2.68649	9.087000000000046	0.036840899999999996
2021	0.5	94	-9999	-9999	-1.080827	0.024689	2.0	1.0	-49.0779	0.14400000000000546	68.4552	-1.41854	8.870000000000005	0.0346123
2021	1.0	94	1.135057	-0.262695	-0.45867289999999994	0.0115691	1.0	1.0	-41.8223	-0.15599999999994907	68.6488	-1.10127	8.533000000000015	0.0299193
2021	1.5	94	-9999	-1.5630259999999998	-4.6620029999999995	0.0852014	1.0	2.0	-38.5049	-0.3779999999999859	68.6719	-1.42735	8.337000000000046	0.0257471
2021	2.0	94	-9999	-9999	16.52109	0.0345482	2.0	1.0	-35.9967	8.145000000000039	68.5818	-1.21349	8.137	0.522609
2021	2.5	94	-9999	-9999	-0.10414399999999999	0.0649191	2.0	1.0	-39.0532	8.013000000000034	68.5597	-2.83664	7.920000000000016	0.507965
2021	3.0	94	-9999	0.646288	0.665993	0.111248	1.0	1.0	-39.3099	7.932000000000016	68.5527	-2.05088	7.680000000000007	0.443481
2021	3.5	94	-9999	-9999	-16.319664	0.0308756	2.0	1.0	-41.2159	-9999	68.4927	-2.61056	7.523000000000025	0.0277313
2021	4.0	94	-9999	-0.399678	15.087199999999998	0.0384122	1.0	1.0	-40.4435	7.963000000000022	68.5725	-1.56542	7.360000000000014	0.5081
2021	4.5	94	-9999	0.959789	-2.406402	0.0416838	1.0	1.0	-35.5513	8.273000000000025	68.7161	-1.58803	7.213000000000022	0.5331180000000001
2021	5.0	94	-9999	-9999	-2.69176	0.0710814	2.0	1.0	-34.5419	8.352000000000032	68.7282	-2.87492	7.060000000000002	0.546539
2021	5.5	94	-9999	1.208017	1.876627	0.0609723	1.0	1.0	-29.7109	7.866000000000042	68.9215	-2.35063	6.920000000000016	0.523692
2021	6.0	94	-9999	1.406587	3.833623	0.172454	1.0	1.0	-19.9746	7.802999999999997	68.7265	0.397673	6.689999999999998	0.5117160000000001
2021	6.5	94	1.6098569999999999	0.347244	0.540397	0.02938	1.0	1.0	-5.39521	7.521000000000015	68.8711	10.0379	6.560000000000002	0.496484
2021	7.0	94	0.30480899999999994	1.0871094000000001	1.2204359999999999	0.0312802	1.0	1.0	20.6215	7.728000000000009	68.8158	32.1869	6.439999999999998	0.473728
2021	7.5	94	0.4209139999999999	0.9964649999999999	2.41811	0.0592569	0.0	2.0	57.29	8.487000000000023	69.03	76.5224	6.333000000000027	0.48524900000000004
2021	8.0	94	0.97099	-0.72925	8.244119999999999	0.100406	1.0	1.0	111.281	9.251000000000033	69.5431	138.36	6.240000000000009	0.45262
2021	8.5	94	-9999	-9999	32.200603	0.0757218	2.0	2.0	207.756	9.82000000000005	69.8844	252.562	6.1930000000000405	0.40058
2021	9.0	94	1.8609900000000001	14.48688	52.17329	0.0984182	1.0	0.0	303.345	10.913000000000011	70.0699	374.227	6.173000000000002	0.369389
2021	9.5	94	-9999	-9999	67.77296000000001	0.115568	2.0	0.0	300.463	8.664000000000044	70.1324	402.288	6.273000000000025	0.205665
2021	10.0	94	1.67169	-9999	-9999	0.24323	1.0	0.0	355.194	10.31800000000004	70.4197	520.641	6.552999999999997	0.33955599999999997
2021	10.5	94	0.16586800000000002	-9999	-9999	0.270797	1.0	0.0	384.411	11.814000000000021	70.3296	571.319	7.0	0.480271
2021	11.0	94	-9999	-9999	-9999	0.287271	2.0	0.0	373.425	12.862000000000023	70.3785	548.749	7.390000000000043	0.576992
2021	11.5	94	-0.5735402000000001	-9999	-9999	0.363045	0.0	0.0	295.992	12.725000000000023	70.5446	406.384	7.773000000000025	0.52812
2021	12.0	94	0.6940483000000001	-9999	-9999	0.42096	1.0	0.0	329.713	12.375	70.4726	447.726	8.15300000000002	0.51701
2021	12.5	94	0.0751002	-9999	-9999	0.423676	1.0	0.0	405.773	12.65300000000002	70.134	582.912	8.390000000000043	0.597448
2021	13.0	94	-9999	-9999	-9999	0.361347	2.0	0.0	452.664	13.186000000000035	69.8088	667.365	8.650000000000034	0.705649
2021	13.5	94	-9999	-9999	-9999	0.409056	2.0	0.0	361.442	13.187000000000012	70.0467	514.598	8.973000000000013	0.6492190000000001
2021	14.0	94	0.094171683	-9999	-9999	0.383119	1.0	0.0	374.349	13.227000000000032	69.9731	512.907	9.200000000000045	0.6697949999999999
2021	14.5	94	-0.1951119	-9999	-9999	0.35204	1.0	0.0	430.183	13.688000000000045	69.9246	598.494	9.437000000000012	0.692039
2021	15.0	94	-9999	-9999	-9999	0.365501	2.0	0.0	311.406	13.215000000000032	69.9128	476.693	9.660000000000025	0.6559740000000001
2021	15.5	94	-0.46305103000000003	-9999	-9999	0.384596	1.0	0.0	312.88	13.148000000000025	69.9307	490.868	9.823000000000036	0.65098
2021	16.0	94	-9999	-9999	-9999	0.430496	2.0	0.0	230.063	12.70700000000005	70.0372	362.365	9.973000000000013	0.606251
2021	16.5	94	-0.09488813	-9999	82.14695	0.38604	1.0	0.0	179.439	12.329000000000008	70.0004	303.61	10.120000000000005	0.574769
2021	17.0	94	-0.0759457	-9999	42.321569999999994	0.356916	1.0	0.0	112.535	11.638000000000034	70.1748	168.661	10.18300000000005	0.50728
2021	17.5	94	-9999	-9999	31.714425	0.373503	2.0	0.0	76.472	11.16500000000002	70.187	124.154	10.200000000000045	0.47012
2021	18.0	94	0.1974387	49.709267999999994	23.586014000000002	0.37012	0.0	0.0	62.3217	10.838999999999999	70.1178	124.59	10.200000000000045	0.433815
2021	18.5	94	0.45007	25.521172	-1.006675	0.304889	1.0	0.0	14.0361	10.201000000000022	70.301	42.2114	10.147000000000048	0.376072
2021	19.0	94	0.6329842	9.506689999999999	-25.43099	0.361099	1.0	1.0	-42.085	9.458000000000027	70.1589	29.5363	10.087000000000046	0.36913999999999997
2021	19.5	94	0.880289	6.005375	-27.92333	0.240507	1.0	0.0	-60.824	8.576999999999998	70.105	2.31883	9.907000000000039	0.306928
2021	20.0	94	0.616666	7.33479	-20.768098	0.249822	0.0	0.0	-41.451	8.337000000000046	70.1074	-1.66168	9.793000000000006	0.29327800000000004
2021	20.5	94	0.4128453	9.392132	-13.616368	0.25791	0.0	0.0	-10.9367	8.701999999999998	70.1131	-0.240874	9.673000000000002	0.31465699999999996
2021	21.0	94	0.4568364	9.893929	-12.482021	0.255308	0.0	0.0	-10.2153	8.843000000000018	70.1792	-0.55918	9.552999999999997	0.31004000000000004
2021	21.5	94	0.2599241	5.4280219999999995	-12.318727599999999	0.214564	1.0	0.0	-12.7881	8.802999999999997	70.2369	-0.844989	9.413000000000011	0.294039
2021	22.0	94	0.4859768	7.49033	-12.735782	0.265738	0.0	0.0	-11.8196	8.729000000000042	70.3238	-0.721572	9.300000000000011	0.27191000000000004
2021	22.5	94	0.799530246	6.73411	-16.6161	0.259744	0.0	0.0	-24.1142	8.579000000000008	70.3633	-1.38762	9.203000000000031	0.257589
2021	23.0	94	0.5589062	5.627442	-17.538114	0.254877	1.0	1.0	-23.2932	8.352000000000032	70.3354	-1.1966	9.120000000000005	0.252288
2021	23.5	94	0.292841472	4.3749400000000005	-12.363831000000001	0.246412	0.0	0.0	-10.5834	8.441000000000031	70.3444	-0.597047	9.060000000000002	0.253601
2021	0.0	95	0.5508054	2.082706	-4.34339	0.299145	0.0	2.0	-13.8408	12.789000000000044	70.4724	-1.25305	8.997000000000014	0.580294
2021	0.5	95	0.428651	1.3928690000000001	-20.10376	0.334593	0.0	0.0	-18.0298	7.932000000000016	70.6527	-1.89891	8.920000000000016	0.153804
2021	1.0	95	0.7221945	6.860793	0.09696000000000016	0.333443	1.0	1.0	-6.74461	12.462000000000046	70.7572	-2.00887	8.900000000000034	0.488478
2021	1.5	95	-9999	-9999	-11.906344	0.425831	2.0	2.0	-9.00647	12.099000000000046	70.84	-2.19302	8.82000000000005	0.504386
2021	2.0	95	-9999	-9999	-25.92174	0.344983	2.0	1.0	-20.3408	6.840000000000032	70.509	-1.80349	8.78000000000003	0.14816900000000002
2021	2.5	95	0.7897931	-1.676511	-21.880043	0.407723	0.0	2.0	-51.7001	6.5400000000000205	70.2928	-2.56113	8.600000000000023	0.197578
2021	3.0	95	0.912892	13.27894	-24.445564	0.401376	0.0	1.0	-34.726	6.100999999999999	69.9814	-1.16054	8.54000000000002	0.22578299999999998
2021	3.5	95	0.33266290000000004	2.380341	-22.317473	0.350503	0.0	1.0	-52.8971	5.772000000000048	69.906	-2.01725	8.450000000000045	0.22008699999999998
2021	4.0	95	0.4885736	2.6150010000000004	-25.649439	0.304158	0.0	1.0	-44.4368	5.385000000000048	69.8589	-1.71832	8.350000000000023	0.201724
2021	4.5	95	0.6139691	5.767538	-6.9489100000000015	0.321841	0.0	0.0	-16.674	10.66500000000002	69.901	-1.96445	8.237000000000023	0.5597300000000001
2021	5.0	95	0.925776	10.490973	-24.48893	0.345597	1.0	1.0	-21.0414	5.32000000000005	69.8713	-2.0581	8.140000000000043	0.198158
2021	5.5	95	0.26905432	7.6745090000000005	-14.6848817	0.276595	0.0	0.0	-19.549	5.338000000000022	69.7961	-1.1099	8.037000000000035	0.216727
2021	6.0	95	0.6349673	10.800301000000001	-17.080862099999997	0.371316	1.0	1.0	-19.5304	5.352000000000032	69.6539	0.690592	7.907000000000039	0.252289
2021	6.5	95	0.567119	10.1101537	-15.469477999999999	0.355032	0.0	0.0	-12.5156	5.160000000000025	69.5984	6.38716	7.766999999999996	0.243279
2021	7.0	95	0.28805148999999997	7.613542	-9.720595900000001	0.284606	0.0	0.0	4.24696	5.108000000000004	69.5895	28.9971	7.689999999999998	0.238653
2021	7.5	95	0.0380298	13.061786099999999	6.6105849999999995	0.33361	1.0	0.0	61.374	5.415999999999997	69.5049	106.613	7.610000000000014	0.258432
2021	8.0	95	0.0464722	17.101789	21.12442	0.39514	0.0	0.0	56.3277	10.732000000000028	69.535	103.381	7.573000000000036	0.638257
2021	8.5	95	-9999	-9999	-22.846502	0.358778	2.0	2.0	40.1097	10.344000000000051	69.5956	65.7979	7.507000000000005	0.5967720000000001
2021	9.0	95	-0.8664749	32.541181	33.92997	0.283853	1.0	0.0	163.28	8.907000000000039	69.5424	218.639	7.5	0.471426
2021	9.5	95	-9999	-9999	-9999	0.466516	1.0	1.0	218.444	9.527000000000044	69.3731	303.685	7.5	0.525494
2021	10.0	95	-0.5464396	25.818550000000002	86.44881	0.391374	1.0	0.0	339.232	5.112000000000023	69.1528	465.959	7.5400000000000205	0.268277
2021	10.5	95	0.27689569999999997	-9999	93.46043	0.449416	1.0	0.0	379.337	5.915999999999997	68.6857	513.361	7.643000000000029	0.391124
2021	11.0	95	-0.3899369	-9999	95.124405	0.445856	1.0	1.0	272.418	6.161000000000001	68.7158	368.54	7.763000000000034	0.42135500000000004
2021	11.5	95	0.33261820000000003	-9999	-9999	0.432753	1.0	0.0	371.168	6.844000000000051	68.3993	515.523	7.939999999999998	0.500541
2021	12.0	95	-0.4719142	-9999	-9999	0.495345	0.0	0.0	304.857	7.16900000000004	68.2794	429.946	8.07000000000005	0.555914
2021	12.5	95	-9999	-9999	-9999	0.398486	2.0	0.0	269.993	6.775000000000034	68.3189	389.276	8.187000000000012	0.52258
2021	13.0	95	-9999	-9999	81.72410099999999	0.373772	2.0	0.0	207.163	6.838999999999999	68.2677	303.624	8.28000000000003	0.5301760000000001
2021	13.5	95	-1.3053398	-9999	86.609085	0.448117	0.0	0.0	200.077	6.385000000000048	68.2536	294.906	8.37700000000001	0.515363
2021	14.0	95	-0.5145797	-9999	-9999	0.384053	0.0	0.0	292.229	7.298000000000002	67.993	444.419	8.397000000000048	0.584595
2021	14.5	95	-0.63838343	-9999	92.2401843	0.330295	0.0	0.0	227.182	7.253000000000043	67.9679	348.953	8.413000000000011	0.599491
2021	15.0	95	-0.522173	-9999	95.156864	0.368056	0.0	0.0	224.872	7.615000000000009	67.8472	353.153	8.477000000000032	0.6497390000000001
2021	15.5	95	-0.60260438	-9999	-9999	0.387412	0.0	0.0	319.124	7.94500000000005	67.7367	483.756	8.5	0.680723
2021	16.0	95	-9999	-9999	-9999	0.411507	2.0	0.0	265.694	8.317000000000007	67.7688	423.997	8.550000000000011	0.71404
2021	16.5	95	0.02619949	-9999	64.66578	0.347822	1.0	0.0	163.389	7.688000000000045	67.7069	299.449	8.613	0.654199
2021	17.0	95	-9999	-9999	36.35189	0.350671	2.0	0.0	95.8435	7.066000000000031	68.0076	177.647	8.680000000000007	0.565596
2021	17.5	95	-9999	-9999	12.25145	0.38881	2.0	0.0	37.8633	6.382000000000005	68.028	86.1281	8.620000000000005	0.536065
2021	18.0	95	0.5896117	16.12651	-8.16288	0.354935	1.0	0.0	-14.7522	5.718000000000018	68.1278	69.7728	8.573000000000036	0.445424
2021	18.5	95	0.13334188	27.636229	-4.462164	0.311756	0.0	0.0	-4.82032	5.616000000000042	67.9667	85.7536	8.470000000000027	0.42697500000000005
2021	19.0	95	0.1813765	24.563766	-2.7583830000000003	0.362948	1.0	0.0	-14.8249	5.819000000000017	67.8148	64.6374	8.340000000000032	0.4551
2021	19.5	95	0.326013	21.471446	-43.31702	0.356017	1.0	0.0	-79.703	4.051000000000045	68.0849	4.47874	8.20700000000005	0.36275599999999997
2021	20.0	95	0.36517479999999997	6.2102260000000005	-41.3102	0.344774	0.0	1.0	-81.6077	3.4250000000000114	68.0635	-3.29987	8.050000000000011	0.322338
2021	20.5	95	-9999	-9999	-27.516293	0.265517	2.0	2.0	-66.4207	3.1750000000000114	68.2394	-3.23306	7.800000000000011	0.27014299999999997
2021	21.0	95	-9999	-9999	-19.77809	0.179894	2.0	0.0	-84.5912	2.2130000000000223	68.4247	-4.85237	7.6200000000000045	0.19825700000000002
2021	21.5	95	-9999	-0.986845	-13.87154	0.106542	0.0	0.0	-81.2649	0.8700000000000045	68.4629	-4.9148	7.4570000000000505	0.136618
2021	22.0	95	0.241421	-0.35485510000000003	-8.42253	0.0719941	0.0	1.0	-79.5957	-0.01599999999996271	68.4164	-4.27242	7.28000000000003	0.095616
2021	22.5	95	0.4407182	-0.8920440000000001	-18.236839	0.138648	0.0	1.0	-80.7836	-0.08199999999999363	68.2903	-2.32581	7.100000000000023	0.10073
2021	23.0	95	0.45703176	-0.9167387	-15.3361996	0.169428	0.0	0.0	-80.5357	-0.05499999999994998	68.3764	-3.2531	6.947000000000003	0.0990334
2021	23.5	95	-9999	-9999	-12.485809	0.117459	2.0	2.0	-80.945	-0.375	68.4037	-3.95674	6.670000000000016	0.0879414
2021	0.0	96	-9999	-9999	-5.65794	0.0661375	2.0	1.0	-77.6921	-9999	68.3985	-3.89204	6.527000000000044	0.06751
2021	0.5	96	0.542196	1.1456300000000001	-6.009181	0.110995	1.0	2.0	-60.6469	-9999	68.4234	-2.19277	6.3700000000000045	0.0594003
2021	1.0	96	0.252019	0.1704149	-6.105207	0.0781094	0.0	1.0	-79.3393	-9999	68.4551	-3.89235	6.237000000000023	0.0478526
2021	1.5	96	-9999	-9999	-6.357223	0.0371238	2.0	1.0	-77.5215	-9999	68.4982	-4.51824	6.1200000000000045	0.0437452
2021	2.0	96	-9999	-9999	-3.9842069999999996	0.0645161	2.0	1.0	-53.6642	-9999	68.3489	-1.23442	5.977000000000032	0.031800999999999996
2021	2.5	96	0.2225865	0.84265	-1.53017	0.0765461	0.0	2.0	-12.6535	-9999	68.5731	0.557612	5.867000000000019	0.039036
2021	3.0	96	0.3642462	0.14405099999999998	-2.03137	0.0793059	1.0	2.0	-8.19286	-0.1029999999999518	68.6772	0.236027	5.763000000000034	0.0525518
2021	3.5	96	-9999	-9999	-2.826093	0.0787619	2.0	2.0	-11.3419	0.36700000000001864	68.8362	-0.320456	5.657000000000039	0.0614542
2021	4.0	96	0.43992000000000003	-1.231254	-7.343128	0.114216	1.0	1.0	-25.5081	0.7120000000000459	68.9537	-1.22606	5.560000000000002	0.06876449999999999
2021	4.5	96	-9999	-9999	-5.175245	0.0721563	2.0	2.0	-45.5849	0.48500000000001364	69.064	-2.78039	5.492999999999995	0.0586046
2021	5.0	96	0.1442705	0.2894351	-3.3072979	0.0701469	1.0	2.0	-18.3751	0.5180000000000291	69.0379	-0.548995	5.400000000000034	0.057306499999999996
2021	5.5	96	-9999	-9999	-3.841982	0.079542	2.0	2.0	-37.7193	0.1400000000000432	69.0595	-2.74773	5.323000000000036	0.0598751
2021	6.0	96	-9999	-1.492395	-4.7744599999999995	0.0552203	1.0	1.0	-71.9465	-9999	68.9784	-2.06343	5.257000000000005	0.0456762
2021	6.5	96	-9999	-9999	34.283193	0.206076	2.0	1.0	-47.003	-9999	68.7689	34.2194	5.173000000000002	0.0480796
2021	7.0	96	-9999	-9999	0.991115	0.107172	2.0	2.0	56.5253	-0.3909999999999627	68.5115	138.484	5.097000000000037	0.047161
2021	7.5	96	-0.268922	4.32773	7.02692	0.178988	1.0	0.0	115.965	1.177000000000021	68.8474	213.251	5.03000000000003	0.0794508
2021	8.0	96	1.766651	13.780501000000001	14.28613	0.263043	1.0	0.0	158.36	2.4320000000000164	68.9602	260.913	5.0	0.12842099999999998
2021	8.5	96	-0.32301969999999997	21.969799	22.86438	0.336831	1.0	0.0	127.527	3.4630000000000223	69.0396	183.21	4.963000000000022	0.189222
2021	9.0	96	0.0586536	66.999173	86.26198	0.372338	1.0	0.0	270.241	4.835000000000036	68.946	414.951	4.980000000000018	0.258476
2021	9.5	96	-0.5121017400000001	68.82650600000001	-9999	0.419166	0.0	0.0	226.128	5.521000000000015	68.9879	336.641	5.007000000000005	0.30479500000000004
2021	10.0	96	-1.4439935	-9999	-9999	0.481375	0.0	0.0	370.822	6.463000000000022	68.8398	507.482	5.15300000000002	0.373927
2021	10.5	96	-0.44732235000000004	-9999	-9999	0.416055	0.0	0.0	353.544	6.75	68.873	510.075	5.393000000000029	0.386615
2021	11.0	96	-9999	-9999	-9999	0.401658	2.0	0.0	425.619	7.719000000000051	68.7428	610.661	5.680000000000007	0.470327
2021	11.5	96	-0.37665229	-9999	-9999	0.437823	0.0	0.0	301.596	11.124000000000024	68.7371	431.159	6.013000000000034	0.766062
2021	12.0	96	-0.8060651	-9999	-9999	0.446686	0.0	0.0	401.595	7.295000000000016	68.7269	573.226	6.317000000000007	0.44285199999999997
2021	12.5	96	-1.5963831000000002	28.20365	-9999	0.410939	1.0	1.0	284.815	9.506000000000029	69.0458	383.666	6.557000000000016	0.5594439999999999
2021	13.0	96	-1.182167	-9999	-9999	0.437428	1.0	0.0	345.736	6.43300000000005	68.7411	478.401	6.7970000000000255	0.372855
2021	13.5	96	-1.3208513	-9999	-9999	0.437327	0.0	0.0	453.971	8.76600000000002	68.4533	653.457	7.07000000000005	0.568311
2021	14.0	96	-0.989437	-9999	-9999	0.56006	0.0	0.0	346.8	8.968000000000018	68.4229	509.959	7.2900000000000205	0.652221
2021	14.5	96	-0.9495163	-9999	-9999	0.55417	1.0	0.0	435.622	9.81800000000004	68.2009	657.015	7.520000000000039	0.712617
2021	15.0	96	-0.5200532	-9999	-9999	0.505773	0.0	0.0	274.561	9.324000000000012	68.3006	405.31	7.713000000000022	0.694373
2021	15.5	96	-0.46105599999999997	-9999	81.02420000000001	0.35861	0.0	0.0	181.709	8.040999999999997	68.5845	318.267	7.920000000000016	0.542005
2021	16.0	96	-0.06793894	-9999	-9999	0.434689	0.0	0.0	290.483	9.504999999999995	68.1841	501.877	8.0	0.727773
2021	16.5	96	-0.3253499	-9999	65.98096600000001	0.38557	1.0	0.0	183.112	9.257000000000005	68.2755	295.153	8.060000000000002	0.687046
2021	17.0	96	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999
2021	17.5	96	-9999	-9999	-9999	-9999	-9999	-9999	92.2083	-9999	68.2492	191.069	8.163000000000011	-9999
2021	18.0	96	0.0944986	42.4455	11.0429	0.392534	0.0	0.0	35.9361	7.883000000000038	68.2283	139.582	8.150000000000034	0.560754
2021	18.5	96	-9999	-9999	-0.8380799999999999	0.368969	2.0	0.0	5.38209	7.194000000000017	68.4458	58.0949	8.100000000000023	0.490166
2021	19.0	96	0.3262859	9.78322	-1.8224799999999999	0.332233	1.0	2.0	-14.6318	6.451000000000022	68.6876	30.966	8.027000000000044	0.36538
2021	19.5	96	0.1972425	1.969927	-9.68634	0.106851	1.0	0.0	-46.9878	5.1200000000000045	68.962	4.94654	7.913000000000011	0.25774400000000003
2021	20.0	96	-9999	0.5105463	-6.866969999999999	0.0772886	1.0	1.0	-34.6209	4.664000000000044	68.9358	-1.27176	7.753000000000043	0.23090100000000002
2021	20.5	96	0.4506962	7.968232999999999	-14.706671	0.218971	0.0	0.0	-22.871	5.156000000000006	68.8203	-0.110477	7.647000000000048	0.292653
2021	21.0	96	-9999	-9999	-18.482991	0.187056	2.0	0.0	-51.4959	4.971000000000004	68.7987	-3.01104	7.5470000000000255	0.28196
2021	21.5	96	0.5396556	4.919658999999999	-16.08105	0.228758	0.0	0.0	-20.1952	4.7970000000000255	68.8605	-0.533034	7.463000000000022	0.25814299999999996
2021	22.0	96	0.48171640000000004	3.3830098	-29.566446	0.254526	0.0	1.0	-51.7147	4.90500000000003	68.871	-2.5701	7.350000000000023	0.262216
2021	22.5	96	0.2644881	0.9653436999999999	-17.40748	0.206979	0.0	2.0	-26.0309	5.05600000000004	69.0384	-0.87239	7.242999999999995	0.234324
2021	23.0	96	0.436921	2.543856	-21.90222	0.288367	0.0	1.0	-35.8345	5.229000000000042	69.145	-1.74682	7.15300000000002	0.232681
2021	23.5	96	0.33630982	-0.02849300000000002	-14.462790000000002	0.292321	0.0	2.0	-34.6673	10.610000000000014	69.1857	-1.89658	7.080000000000041	0.6046950000000001
2021	0.0	97	0.38098909999999997	1.792472	-21.511499999999998	0.281086	0.0	1.0	-23.975	9.984000000000037	69.3557	-3.50634	6.990000000000009	0.5133260000000001
2021	0.5	97	-9999	-9999	-38.819	0.250643	2.0	0.0	-67.7715	4.206000000000017	69.4719	-5.15641	6.900000000000034	0.123321
2021	1.0	97	0.21947949	-3.7356255	-31.772885	0.234113	0.0	0.0	-74.891	3.79200000000003	69.519	-4.52477	6.713000000000022	0.09885859999999999
2021	1.5	97	-9999	-9999	-19.082011	0.175444	2.0	0.0	-62.0227	3.455000000000041	69.5332	-3.35785	6.6129999999999995	0.08447740000000001
2021	2.0	97	-9999	-1.8003689999999999	-11.24315	0.0961923	1.0	0.0	-69.7473	2.5330000000000155	69.5366	-4.87731	6.507000000000005	0.0663431
2021	2.5	97	-9999	-0.462806	-4.12775	0.0201207	1.0	1.0	-64.633	1.3530000000000086	69.3705	-4.31675	6.373000000000047	0.040395099999999996
2021	3.0	97	-0.39085800000000004	2.989782	1.24303	0.0550795	1.0	2.0	-55.5585	0.7360000000000468	69.415	-3.93348	6.25	0.039154600000000005
2021	3.5	97	0.219245	-1.646862	-2.228247	0.0566689	1.0	2.0	-53.4088	-0.19399999999995998	69.0987	-3.00563	6.1270000000000095	0.0381776
2021	4.0	97	-9999	-9999	-1.555064	0.0724399	2.0	1.0	-41.9451	-9999	69.0562	-2.34154	5.970000000000027	0.036164299999999996
2021	4.5	97	-9999	-0.496844	-0.24956060000000002	0.0254585	1.0	2.0	-25.362	-9999	68.7392	-0.329379	5.843000000000018	0.0258179
2021	5.0	97	0.229496	0.8868229999999999	1.445519	0.0441591	1.0	1.0	-13.4524	-9999	68.9541	0.0585911	5.730000000000018	0.025942
2021	5.5	97	0.3428099	0.6499250000000001	-0.3787400000000001	0.0377956	1.0	1.0	-8.47509	0.14500000000003865	69.0366	0.835683	5.617000000000019	0.019461
2021	6.0	97	0.4183951	0.6272917	-0.969378	0.0276147	1.0	2.0	-6.53634	0.6940000000000168	69.2034	3.49233	5.507000000000005	0.0202624
2021	6.5	97	-1.358701	0.7942180000000001	0.05510200000000004	0.056175	1.0	1.0	7.49937	0.992999999999995	69.2973	24.6294	5.41700000000003	0.026584800000000002
2021	7.0	97	1.756469	0.100721	1.672584	0.0328605	1.0	2.0	34.9105	1.438000000000045	69.3715	58.3618	5.350000000000023	0.035592599999999995
2021	7.5	97	-9999	-9999	16.27273	0.0733084	2.0	1.0	101.138	2.531000000000006	69.4769	140.818	5.293000000000006	0.0522299
